date,symbol,realized_variance,realized_volatility,target_log_variance,daily_log_variance,weekly_log_variance,monthly_log_variance
2020-04-10,BTCUSDT,0.0017599718237294,0.041952018112714,-6.342457479304885,-7.155501045270322,-6.9425674592764395,-6.054619332555382
2020-04-11,BTCUSDT,0.0005507468035434,0.0234679953030388,-7.50423537612363,-6.342457479304885,-6.7628475151240535,-6.110493873967436
2020-04-12,BTCUSDT,0.0009535805396012,0.0308800994104823,-6.95528666915882,-7.50423537612363,-6.906683764043615,-6.249205803959989
2020-04-13,BTCUSDT,0.0020523703539826,0.0453030943091379,-6.188759883561985,-6.95528666915882,-6.97644247655022,-6.334274415255706
2020-04-14,BTCUSDT,0.0007932377837279,0.0281644773380925,-7.139387527899542,-6.188759883561985,-6.829248090683929,-6.369670521737846
2020-04-15,BTCUSDT,0.0006604999104098,0.0257001928088076,-7.322513569641873,-7.139387527899542,-6.826025387209772,-6.461375755927478
2020-04-16,BTCUSDT,0.0024643058430283,0.0496417751800669,-6.005845116408044,-7.322513569641873,-7.02203660527717,-6.549607314135688
2020-04-17,BTCUSDT,0.0006853560256812,0.0261793052940919,-7.2855721092029695,-6.005845116408044,-6.722358553334052,-6.570605583668333
2020-04-18,BTCUSDT,0.0003761836144325,0.0193954534474602,-7.885433197515076,-7.2855721092029695,-6.7884156413428824,-6.608479916989165
2020-04-19,BTCUSDT,0.0004361704804266,0.0208846948846923,-7.737477380887036,-7.885433197515076,-7.127750304133501,-6.696644002542522
2020-04-20,BTCUSDT,0.0012463969836313,0.0353043479423048,-6.687498302915465,-7.737477380887036,-7.2473682747309995,-6.77740142471446
2020-04-21,BTCUSDT,0.0006440527635377,0.0253781946469346,-7.347729904256917,-6.687498302915465,-7.120365221385718,-6.782633306340048
2020-04-22,BTCUSDT,0.0003863086771274,0.0196547367605747,-7.858873826397272,-7.347729904256917,-7.388742178955492,-6.8364891718302365
2020-04-23,BTCUSDT,0.001587425536051,0.0398425091585738,-6.445641734722135,-7.858873826397272,-7.503402522394353,-6.88174919849493
2020-04-24,BTCUSDT,0.0005434616535306,0.0233122640155488,-7.517551408573617,-6.445641734722135,-7.215444229835765,-6.887005987945
2020-05-18,BTCUSDT,0.0011515250228381,0.0339341277011532,-6.766668108294309,-7.084192090178112,-6.63117415071495,-6.569859860352276
2020-05-19,BTCUSDT,0.0011183583537035,0.0334418652844539,-6.795893424567631,-6.766668108294309,-6.5976725374250735,-6.5321780291621545
2020-05-20,BTCUSDT,0.0010065189128121,0.0317256822276866,-6.901257522388243,-6.795893424567631,-6.728832783311155,-6.498459362485599
2020-05-21,BTCUSDT,0.0014131924254812,0.0375924517088369,-6.561904002328633,-6.901257522388243,-6.8995933103068054,-6.438405130004906
2020-05-22,BTCUSDT,0.0008209718204252,0.0286526058226001,-7.105021772578133,-6.561904002328633,-6.821983029551386,-6.475283507029809
2020-05-23,BTCUSDT,0.0004402987258851,0.0209832963541267,-7.728057138949429,-7.105021772578133,-6.82614896603139,-6.553666598529176
2020-05-24,BTCUSDT,0.0011594405033402,0.034050558047413,-6.759817714926565,-7.728057138949429,-7.018426772162414,-6.599383339302034
2020-05-25,BTCUSDT,0.0008390747207381,0.028966786510384,-7.083210796180012,-6.759817714926565,-7.0112116302342,-6.570216585970158
2020-05-26,BTCUSDT,0.0006097918695763,0.0246939642337216,-7.4023928564339005,-7.083210796180012,-7.047602284992554,-6.596557379310888
2020-05-27,BTCUSDT,0.0006998085948234,0.0264538956455077,-7.264703696277871,-7.4023928564339005,-7.215700055813608,-6.625852482548308
2020-05-28,BTCUSDT,0.0006071224252571,0.024639854408198,-7.406780098185101,-7.264703696277871,-7.2476364405535545,-6.6510235745818855
2020-05-29,BTCUSDT,0.0006564299405319,0.0256208887537476,-7.328694586546817,-7.406780098185101,-7.183381032400689,-6.680644392816763
2020-05-30,BTCUSDT,0.0007789672237264,0.0279099843017948,-7.157541587784343,-7.328694586546817,-7.297156406724741,-6.724513249381075
2020-05-31,BTCUSDT,0.0005658703480106,0.0237880295108834,-7.477145573120052,-7.157541587784343,-7.3120225650456065,-6.742072186065608
2020-06-01,BTCUSDT,0.0012292540288081,0.0350607191712911,-6.70134777422541,-7.477145573120052,-7.326973108382836,-6.76568575489106
2020-06-02,BTCUSDT,0.004531480512287,0.0673162722696901,-5.396706568978078,-6.70134777422541,-7.214301923972345,-6.871593984868027
2020-06-03,BTCUSDT,0.0003594064438697,0.0189580179309376,-7.931056654254958,-5.396706568978078,-6.81228721813094,-6.885740891142325
2020-06-04,BTCUSDT,0.0006289758717119,0.0250793913744331,-7.371417661758094,-7.931056654254958,-6.9327596316725675,-6.951094119527011
2020-06-05,BTCUSDT,0.0005257002328295,0.0229281537161095,-7.550779407244733,-7.371417661758094,-6.975534846467317,-6.97096873257312
2020-06-06,BTCUSDT,0.0002675575190559,0.0163571855481286,-8.226175990234632,-7.550779407244733,-6.990261613292255,-7.035090878578006
2020-06-07,BTCUSDT,0.0004941743257551,0.0222300320682433,-7.612622216882095,-8.226175990234632,-7.2952272564940985,-7.134123655979125
2020-06-08,BTCUSDT,0.0002654221921456,0.0162917829639877,-8.234188821831715,-7.612622216882095,-7.738410386074902,-7.164244874650779
2020-06-09,BTCUSDT,0.0006981322852822,0.0264221930445273,-7.267101952697031,-8.234188821831715,-7.7990368195902535,-7.216517453362306
2020-06-10,BTCUSDT,0.0005886895956888,0.0242629263628462,-7.437611515453314,-7.267101952697031,-7.778173677778041,-7.239264446289703
2020-06-11,BTCUSDT,0.0016977731510415,0.0412040428968027,-6.378437797755587,-7.437611515453314,-7.7555400994197585,-7.268433450420872
2020-06-12,BTCUSDT,0.0004389595399624,0.0209513612913923,-7.731103313231235,-6.378437797755587,-7.385992460923949,-7.244668917483023
2020-06-13,BTCUSDT,0.0002291781549318,0.015138631210642,-8.381010887736664,-7.731103313231235,-7.409688680193776,-7.297814340705869
2020-06-14,BTCUSDT,0.0003338883673872,0.0182726124948576,-8.004703850234302,-8.381010887736664,-7.439053093374767,-7.3558138459403475
2020-06-15,BTCUSDT,0.0008709856135555,0.0295124653927043,-7.045885098406045,-8.004703850234302,-7.58657347288222,-7.368388696453295
2020-06-16,BTCUSDT,0.0005265096512231,0.0229457981169354,-7.549240895650181,-7.045885098406045,-7.508228189472767,-7.381391759338727
2020-06-17,BTCUSDT,0.0002839176355304,0.0168498556531033,-8.166826377603794,-7.549240895650181,-7.742388809051685,-7.402574945678281
2020-06-18,BTCUSDT,0.0002471439402309,0.0157208123273226,-8.305539637100198,-8.166826377603794,-7.829533421926198,-7.437321923913275
2020-06-19,BTCUSDT,0.0003162332608637,0.0177829485986913,-8.059030449398646,-8.305539637100198,-7.814439171798904,-7.484632648496108
2020-06-20,BTCUSDT,0.0001528466679076,0.012363117240713,-8.786075309619056,-8.059030449398646,-7.8253044916317736,-7.514280391733087
2020-06-21,BTCUSDT,9.576639279168908e-05,0.0097860304920682,-9.253598740466519,-8.786075309619056,-8.173342533874376,-7.580524970054554
2020-06-22,BTCUSDT,0.0002742960807118,0.0165618863874812,-8.201302448450175,-9.253598740466519,-8.514214102837643,-7.675800295176471
2020-06-23,BTCUSDT,0.0001825361517067,0.0135105940545481,-8.608562313015705,-8.201302448450175,-8.52110931700692,-7.708716516782386
2020-06-24,BTCUSDT,0.0005561763796047,0.0235833920292389,-7.494425084515476,-8.608562313015705,-8.58171385219002,-7.795408086727398
2020-06-25,BTCUSDT,0.0006694378525621,0.0258734971073134,-7.309072223785321,-7.494425084515476,-8.468792779213386,-7.890758928342734
2020-06-26,BTCUSDT,0.0005461869454355,0.0233706428117744,-7.51254924991425,-7.309072223785321,-8.173392162046639,-7.862486908775934
2020-06-27,BTCUSDT,0.0005544280326616,0.0235462955188637,-7.49757354740297,-7.51254924991425,-7.8251822639361865,-7.868901980964849
2020-07-21,BTCUSDT,0.0001963342235529,0.0140119314711758,-8.53569212876578,-9.698960348142021,-9.462786881296784,-8.806110789064308
2020-07-22,BTCUSDT,0.0001722580121763,0.0131247099844664,-8.666517134340676,-8.53569212876578,-9.412245538250275,-8.814166596271924
2020-07-23,BTCUSDT,0.0001461207288556,0.0120880407368464,-8.831077367987765,-8.666517134340676,-9.242396839541758,-8.811870054976454
2020-07-24,BTCUSDT,0.0001685935479435,0.0129843578179106,-8.68801978155404,-8.831077367987765,-9.069389199467,-8.827281975871468
2020-07-25,BTCUSDT,0.0002463600658263,0.01569586142352,-8.3087164099499,-8.68801978155404,-8.884053352158057,-8.867617958224743
2020-07-26,BTCUSDT,0.0007295586097125,0.0270103426433755,-7.22307085092233,-8.3087164099499,-8.606004564519631,-8.836780170089684
2020-07-27,BTCUSDT,0.0035350178011474,0.0594560156851047,-5.645036943961018,-7.22307085092233,-8.343480308950943,-8.76613393954696
2020-07-28,BTCUSDT,0.0024603086874585,0.0496014988428636,-6.007468454203455,-5.645036943961018,-7.73918427087501,-8.643551522165847
2020-07-29,BTCUSDT,0.0011740098265761,0.0342638267941015,-6.747330187444226,-6.007468454203455,-7.174462488118148,-8.534660830696893
2020-07-30,BTCUSDT,0.0006729311568367,0.0259409166537497,-7.303867526513641,-6.747330187444226,-6.786324569296186,-8.444024389025548
2020-07-31,BTCUSDT,0.0006580181737731,0.0256518649180361,-7.326278007304417,-7.303867526513641,-6.585354792608934,-8.395743567318632
2020-08-01,BTCUSDT,0.0010994578628149,0.0331580738707019,-6.812938072655727,-7.326278007304417,-6.605996223885351,-8.34560004107569
2020-08-02,BTCUSDT,0.0053547685286061,0.0731762839218155,-5.229767801300306,-6.812938072655727,-6.8395764496242935,-8.26002774029861
2020-08-03,BTCUSDT,0.0007124630003068,0.0266920025533277,-7.246782576563811,-5.229767801300306,-6.684036319043663,-8.08552957058553
2020-08-04,BTCUSDT,0.0006230167222082,0.0249603029270121,-7.380937198111363,-7.246782576563811,-6.78392679686758,-8.036711702889427
2020-08-05,BTCUSDT,0.0007004249371921,0.0264655424503661,-7.263823353971515,-7.380937198111363,-6.799340731187125,-7.965539714166234
2020-08-06,BTCUSDT,0.0005656218437313,0.0237828056320386,-7.47758482366921,-7.263823353971515,-6.786849800520545,-7.901842456765831
2020-08-07,BTCUSDT,0.0006825153139584,0.0261249940470514,-7.289725593122602,-7.47758482366921,-6.919779150723241,-7.818583773895594
2020-08-08,BTCUSDT,0.0004708467364222,0.0216990031204723,-7.660977917279542,-7.289725593122602,-7.331770709087701,-7.750462262492155
2020-08-09,BTCUSDT,0.0004168725024732,0.0204174558276312,-7.782730132381118,-7.660977917279542,-7.414609777230846,-7.6661539574647115
2020-08-10,BTCUSDT,0.0021517588913717,0.0463870552134077,-6.1414696822848915,-7.782730132381118,-7.494968364084798,-7.579181892192874
2020-08-11,BTCUSDT,0.0013938099434317,0.037333764120857,-6.575714314940462,-6.1414696822848915,-7.270497629747473,-7.421307831474062
2020-08-12,BTCUSDT,0.0006692174620555,0.0258692377555958,-7.309401495265716,-6.575714314940462,-7.090123528001723,-7.279342102692173
2020-08-13,BTCUSDT,0.0007752519243971,0.0278433461422494,-7.162322517694504,-7.309401495265716,-7.094058708430346,-7.22360161935126
2020-08-14,BTCUSDT,0.0004671420398794,0.0216134689459947,-7.668877192623458,-7.162322517694504,-6.994327628513338,-7.155229136776435
2020-08-15,BTCUSDT,0.0005700222856459,0.0238751394895598,-7.469835100275584,-7.668877192623458,-6.971557040561807,-7.102401856078057
2020-08-16,BTCUSDT,0.0003141041170855,0.0177229827367044,-8.0657860439427,-7.469835100275584,-7.237230124159945,-7.0470298251108545
2020-08-17,BTCUSDT,0.0013949490399095,0.0373490165855748,-6.5748973949068885,-8.0657860439427,-7.535244469960392,-7.03598753574689
2020-08-18,BTCUSDT,0.0009700213136546,0.031145165173019,-6.938192513868451,-6.5748973949068885,-7.388343649888627,-7.006525105928007
2020-08-19,BTCUSDT,0.0008381557667883,0.0289509199644557,-7.0843065955332785,-6.938192513868451,-7.343517649123416,-7.065304904560164
2020-08-20,BTCUSDT,0.0002956062796878,0.0171932044624561,-8.126482125246458,-7.0843065955332785,-7.226603529705381,-7.1142520928024275
2020-08-21,BTCUSDT,0.0004126072083576,0.0203127351274431,-7.793014486908718,-8.126482125246458,-7.357932934699555,-7.176940817247984
2020-08-22,BTCUSDT,0.0003201296245363,0.0178921665690986,-8.046784567515973,-7.793014486908718,-7.303378623292758,-7.199174769993215
2020-08-23,BTCUSDT,0.0002113948611586,0.0145394243750806,-8.46178279343949,-8.046784567515973,-7.597756057814576,-7.23192506818465
2020-08-24,BTCUSDT,0.0001807225026472,0.0134433069832984,-8.618547837697667,-8.46178279343949,-7.9024741137287835,-7.306872555493002
2020-08-25,BTCUSDT,0.0006421341691812,0.0253403663979289,-7.350713289845348,-8.618547837697667,-8.209322362161661,-7.460908011692882
2020-08-26,BTCUSDT,0.0004595304358754,0.0214366610244089,-7.685305381418902,-7.350713289845348,-8.054168595081439,-7.465632135023861
2020-08-27,BTCUSDT,0.0006468687089065,0.02543361376027,-7.343367206919765,-7.685305381418902,-8.032626773983477,-7.479467052446932
2020-08-28,BTCUSDT,0.0002688665137019,0.0163971495602722,-8.221295533117528,-7.343367206919765,-7.8919433018642335,-7.483082682126397
2020-08-29,BTCUSDT,0.0001810451309528,0.0134553012211851,-8.616764215498405,-8.221295533117528,-7.843845849799843,-7.516887714374048
2020-08-30,BTCUSDT,0.0002319881834972,0.0152311583110832,-8.368824120796829,-8.616764215498405,-7.843489125359989,-7.577207651754765
2020-08-31,BTCUSDT,0.0002512324300357,0.015850313247243,-8.289132031242389,-8.368824120796829,-8.047111291550285,-7.609382479187371
2020-09-01,BTCUSDT,0.000453229656634,0.0212891910751459,-7.6991115926592695,-8.289132031242389,-8.167876621514981,-7.632400747317428
2020-09-02,BTCUSDT,0.0008087964231644,0.0284393463913018,-7.119963312665912,-7.6991115926592695,-8.239025498662885,-7.7032026523344435
2020-09-03,BTCUSDT,0.0031666627903032,0.0562731089447104,-5.75507699315928,-7.119963312665912,-8.018759054572559,-7.7279412431401475
2020-09-04,BTCUSDT,0.0025875005905122,0.050867480677858,-5.957062892173401,-5.75507699315928,-7.446421610104736,-7.657290129408036
2020-09-05,BTCUSDT,0.0034118915490615,0.058411399136312,-5.680488435009827,-5.957062892173401,-6.96406936438005,-7.60250560097526
2020-09-06,BTCUSDT,0.0010466573713469,0.0323520844977094,-6.862153648648278,-5.680488435009827,-6.442340645133538,-7.512124293811004
2020-09-07,BTCUSDT,0.0010371394626514,0.0322046497054602,-6.871288872131749,-6.862153648648278,-6.274949056331339,-7.484502409646126
2020-09-08,BTCUSDT,0.0019306418086719,0.0439390692740745,-6.249902787992313,-6.871288872131749,-6.225214168224507,-7.430207083654719
2020-09-09,BTCUSDT,0.000563499829765,0.023738151355257,-7.481343526587417,-6.249902787992313,-6.324179327191113,-7.415434601522237
2020-09-10,BTCUSDT,0.0006234850811455,0.024969683240793,-7.380185720723876,-7.481343526587417,-6.629035454073917,-7.440123283918553
2020-09-11,BTCUSDT,0.0003103755386017,0.0176174782134603,-8.077727578811794,-7.380185720723876,-6.968974911216726,-7.4535723350635825
2020-09-12,BTCUSDT,0.0001582021856287,0.0125778450311945,-8.751636687121225,-8.077727578811794,-7.21208969724943,-7.451356219316551
2020-09-13,BTCUSDT,0.0003659985379478,0.0191310882583252,-7.912881219249028,-8.751636687121225,-7.588159260247325,-7.494929955689846
2020-09-14,BTCUSDT,0.0004726079562699,0.0217395482075862,-7.657244358249705,-7.912881219249028,-7.920754946498668,-7.488843439859531
2020-09-15,BTCUSDT,0.0005963350309801,0.024419971969274,-7.424707916319276,-7.657244358249705,-7.955935112831126,-7.452273510987268
2020-09-16,BTCUSDT,0.0005256035529828,0.022926045297496,-7.550963330955991,-7.424707916319276,-7.964839551950206,-7.398008060015524
2020-09-17,BTCUSDT,0.0003508110679847,0.0187299510940309,-7.955262747266411,-7.550963330955991,-7.859486702379046,-7.407110334611462
2020-09-18,BTCUSDT,0.0002386387328937,0.0154479362017641,-8.34055972746975,-7.955262747266411,-7.700211914408082,-7.419381123968166
2020-09-19,BTCUSDT,0.0002555014062932,0.0159844113527304,-8.272282644252687,-8.34055972746975,-7.785747616052227,-7.464708056720439
2020-09-20,BTCUSDT,0.0003417212541839,0.0184857040489112,-7.9815151994783555,-8.272282644252687,-7.908755273252822,-7.467025652681129
2020-09-21,BTCUSDT,0.0006750443309432,0.0259816152489256,-7.300732193776876,-7.9815151994783555,-8.020116729884638,-7.4381506974074885
2020-09-22,BTCUSDT,0.0003781808851516,0.0194468734029835,-7.880137944657591,-7.300732193776876,-7.970070502448816,-7.389601064361128
2020-09-23,BTCUSDT,0.0004030843417936,0.0200769604719848,-7.816364733066967,-7.880137944657591,-7.955045541927052,-7.371010424061819
2020-09-24,BTCUSDT,0.0004828266778426,0.0219733174064047,-7.635852813758369,-7.816364733066967,-7.850206543046495,-7.376340112262169
2020-09-25,BTCUSDT,0.0003500224863485,0.0187088878971604,-7.957513158834546,-7.635852813758369,-7.722920576947632,-7.399789635039098
2020-09-26,BTCUSDT,0.0001872491932391,0.0136839027049716,-8.583070244045652,-7.957513158834546,-7.718120168818869,-7.49990036984252
2020-09-27,BTCUSDT,0.0001973217006937,0.0140471242855504,-8.530675162673282,-8.583070244045652,-7.9745877788726265,-7.619264340382167
2020-09-28,BTCUSDT,0.0004186050752958,0.0204598405491318,-7.778582623573414,-8.530675162673282,-8.104695222475764,-7.748818282548688
2020-09-29,BTCUSDT,0.0002221667134715,0.0149052579136219,-8.412082496339224,-7.778582623573414,-8.097138800577053,-7.790474145045286
2020-09-30,BTCUSDT,0.0002286824950422,0.0151222516525248,-8.383176001000948,-8.412082496339224,-8.252384737093223,-7.860510218872898
2020-10-01,BTCUSDT,0.0006069228321467,0.0246358038664622,-7.407108904893057,-8.383176001000948,-8.337517305526504,-7.957477183100564
2020-10-02,BTCUSDT,0.0004721920502266,0.0217299804469914,-7.6581247690611045,-7.407108904893057,-8.102325037695985,-7.954102882114456
2020-10-03,BTCUSDT,0.0001129676072566,0.0106286220770443,-9.088409441793198,-7.6581247690611045,-7.927814958973551,-7.966736475220693
2020-10-04,BTCUSDT,0.0001054057913145,0.0102667322607786,-9.157692977308617,-9.088409441793198,-8.189780322617505,-8.012676559901665
2020-10-05,BTCUSDT,0.0001200680399304,0.0109575562937397,-9.027451976445663,-9.157692977308617,-8.338902418811385,-8.031133664001093
2020-10-06,BTCUSDT,0.0002534540212281,0.0159202393583801,-8.280328127209655,-9.027451976445663,-8.467757613900329,-8.081795971146393
2020-10-07,BTCUSDT,9.952442641421173e-05,0.0099761929820052,-9.215107452327741,-8.280328127209655,-8.642401458363647,-8.110117960644574
2020-10-08,BTCUSDT,0.000258426333727,0.0160756441154632,-8.260899880540167,-9.215107452327741,-8.953797995016975,-8.191499757735867
2020-10-09,BTCUSDT,0.000209562975315,0.0144762901088316,-8.470486265610367,-8.260899880540167,-8.788296082766369,-8.223769600898784
2020-10-10,BTCUSDT,0.0007621101386874,0.0276063423634405,-7.179419473762534,-8.470486265610367,-8.65085474042672,-8.247188851732602
2020-10-11,BTCUSDT,0.0002184267535452,0.0147792676931331,-8.429059823678198,-7.179419473762534,-8.281248239890093,-8.194409749291365
2020-10-12,BTCUSDT,0.0004985563933481,0.0223283764154072,-7.603793848886229,-8.429059823678198,-8.310994579183802,-8.201535984719795
2020-10-13,BTCUSDT,0.0003565480249501,0.0188824793115238,-7.93904161484032,-7.603793848886229,-7.988731858495498,-8.184366832420155
2020-10-14,BTCUSDT,0.0003347762848788,0.0182968927656817,-8.00204805555312,-7.93904161484032,-7.924360205355529,-8.213380897013947
2020-10-15,BTCUSDT,0.0003071405300055,0.0175254252446417,-8.088205162652862,-8.00204805555312,-7.830672563344081,-8.218922265691019
2020-10-16,BTCUSDT,0.0003302003209295,0.0181714149402181,-8.015811054554128,-8.088205162652862,-8.012429701122146,-8.231278648854014
2020-10-17,BTCUSDT,0.0001378857790531,0.011742477551741,-8.88908490355094,-8.015811054554128,-7.929779947297331,-8.248549477981094
2020-10-18,BTCUSDT,8.774193592256358e-05,0.0093670665590975,-9.341110598159572,-8.88908490355094,-8.186838158230275,-8.290893648195475
2020-10-19,BTCUSDT,0.0002459643385847,0.0156832502557595,-8.310323997643213,-9.341110598159572,-8.467251954894124,-8.325350027927925
2020-10-20,BTCUSDT,0.0004247983408136,0.0206106365940911,-7.763895993850199,-8.310323997643213,-8.528907143312143,-8.315334065881103
2020-10-21,BTCUSDT,0.0016943706464662,0.0411627337098279,-6.380443907118584,-7.763895993850199,-8.464045309551611,-8.314666491802775
2020-10-22,BTCUSDT,0.0008164797756188,0.0285741102331966,-7.110508415463955,-6.380443907118584,-8.1369718800645,-8.222319283201836
2020-10-23,BTCUSDT,0.0004141154284031,0.0203498262499497,-7.789365810432086,-7.110508415463955,-7.781256582447105,-8.16447075658652
2020-10-24,BTCUSDT,0.0003272254737367,0.0180893746087798,-8.024861102547606,-7.789365810432086,-7.470907624901608,-8.181846070474656
2020-10-25,BTCUSDT,0.000560727954913,0.0236796949919774,-7.486274698911432,-8.024861102547606,-7.413815045882487,-8.198515903814952
2020-10-26,BTCUSDT,0.0005562514291082,0.023584983127157,-7.494290155303844,-7.486274698911432,-7.358290786894733,-8.125691597320328
2020-10-27,BTCUSDT,0.0006013583398106,0.024522608748064,-7.4163195618235624,-7.494290155303844,-7.581060036531784,-8.050082378138292
2020-10-28,BTCUSDT,0.0011709474680131,0.0342191096905385,-6.749942056164378,-7.4163195618235624,-7.642222265803706,-7.97684908656456
2020-10-29,BTCUSDT,0.0008675846665072,0.029454790213262,-7.049797452626469,-6.749942056164378,-7.434337514950164,-7.9072860833352285
2020-10-30,BTCUSDT,0.0008659841995171,0.0294276094767675,-7.051643894929604,-7.049797452626469,-7.2393247849659375,-7.808862901530626
2020-10-31,BTCUSDT,0.0010981326487342,0.0331380845664652,-6.814144133779828,-7.051643894929604,-7.152398624169573,-7.75389672036651
2020-11-01,BTCUSDT,0.0004819831182871,0.0219541139262586,-7.637601468827661,-6.814144133779828,-7.016369419864769,-7.678608441646938
2020-11-02,BTCUSDT,0.0006328944115117,0.0251573927804884,-7.365206956192452,-7.637601468827661,-7.060625801265589,-7.699434895968081
2020-11-03,BTCUSDT,0.000802678376406,0.028331579137175,-7.127556451764403,-7.365206956192452,-7.183678781271203,-7.651077947446002
2020-11-04,BTCUSDT,0.0011690648876693,0.0341915908911729,-6.751551091044381,-7.127556451764403,-7.19923058109879,-7.629430793031374
2020-11-05,BTCUSDT,0.0019700860442767,0.0443856513332489,-6.229678059888248,-6.751551091044381,-7.139212020321745,-7.5754539510406484
2020-11-06,BTCUSDT,0.0020736950903853,0.0455378423993209,-6.178423195225948,-6.229678059888248,-7.02231880554343,-7.494891678510428
2020-11-07,BTCUSDT,0.0015842301746244,0.0398023890567449,-6.447656683883828,-6.178423195225948,-6.730483150823086,-7.408083407263749
2020-11-08,BTCUSDT,0.0008206715691469,0.0286473658326022,-7.105387566128127,-6.447656683883828,-6.546973096361361,-7.336803663142373
2020-11-09,BTCUSDT,0.0018177743965785,0.042635365561685,-6.3101423852184375,-7.105387566128127,-6.542539319234106,-7.255726511441335
2020-11-10,BTCUSDT,0.00064710397559,0.0254382384529681,-7.343003572217253,-6.3101423852184375,-6.454257578068917,-7.11795522903492
2020-11-11,BTCUSDT,0.0007334736813322,0.0270827192381461,-7.21771884196267,-7.343003572217253,-6.676922680534719,-7.073986118788285
2020-11-12,BTCUSDT,0.0012993171693914,0.03604604235407,-6.645916406823325,-7.21771884196267,-6.884781809882064,-7.04915988461158
2020-11-13,BTCUSDT,0.0006474199745343,0.0254444487960416,-7.342515363481453,-6.645916406823325,-6.9244337544699635,-7.061226816416342
2020-11-14,BTCUSDT,0.0005080666080166,0.0225403329171658,-7.584898000838111,-7.342515363481453,-6.971859313940627,-7.071772586780771
2020-11-15,BTCUSDT,0.00047104397392,0.0217035474962059,-7.660559105418426,-7.584898000838111,-7.226810437064562,-7.062478595435593
2020-11-16,BTCUSDT,0.0006169590506145,0.0248386604029797,-7.39070790479541,-7.660559105418426,-7.290321543704796,-7.045919413747901
2020-11-17,BTCUSDT,0.0011219661349455,0.0334957629401927,-6.792672655095163,-7.39070790479541,-7.324919356271346,-7.041575468560809
2020-11-18,BTCUSDT,0.0037858927330284,0.0615296085882919,-5.576473559129819,-6.792672655095163,-7.354270605925713,-7.00968376400587
2020-11-19,BTCUSDT,0.0012310520943733,0.0350863519673011,-6.699886113931692,-5.576473559129819,-7.001062245055385,-6.9260544002470645
2020-11-20,BTCUSDT,0.0011603832265336,0.0340643982265006,-6.759004960721877,-6.699886113931692,-6.824059867674103,-6.923779130145578
2020-11-21,BTCUSDT,0.0008890305107963,0.0298166146769938,-7.025379002683507,-6.759004960721877,-6.643749038734792,-6.91056128960446
2020-11-22,BTCUSDT,0.0012551179695097,0.0354276441428122,-6.680525711206753,-7.025379002683507,-6.570683258312411,-6.909367430866001
2020-11-23,BTCUSDT,0.0015103863530022,0.0388636893899978,-6.495389797967273,-6.680525711206753,-6.54825386953473,-6.9032938662035885
2020-11-24,BTCUSDT,0.0015861570914145,0.0398265877450551,-6.44644111186333,-6.495389797967273,-6.732037117302221,-6.851375153891753
2020-11-25,BTCUSDT,0.0014071103390725,0.0375114694336622,-6.5662170824090555,-6.44644111186333,-6.6813481168885485,-6.809613070058611
2020-11-26,BTCUSDT,0.0070125251855347,0.0837408215002384,-4.960057416619672,-6.5662170824090555,-6.642790541225983,-6.784097644178822
2020-11-27,BTCUSDT,0.0023995088471286,0.048984781791171,-6.032491209601048,-4.960057416619672,-6.229726224013216,-6.702666113523154
2020-11-28,BTCUSDT,0.0008110598776908,0.0284791130074447,-7.117168674649766,-6.032491209601048,-6.100119323692075,-6.693703074873735
2020-11-29,BTCUSDT,0.0008257430808534,0.0287357456985791,-7.099226872955366,-7.117168674649766,-6.224475099028574,-6.736373323938454
2021-01-17,BTCUSDT,0.0036143545856856,0.0601195025402376,-5.622841977157495,-5.478853227008269,-5.194362301073499,-5.460984626453046
2021-01-18,BTCUSDT,0.0027761498839892,0.052689181849686,-5.8866902450036385,-5.622841977157495,-5.392990408769647,-5.4169851506994
2021-01-19,BTCUSDT,0.0019976803123885,0.044695417129596,-6.21576861536731,-5.8866902450036385,-5.571934739343372,-5.435023715009299
2021-01-20,BTCUSDT,0.0030755656474174,0.0554577825685222,-5.78426644426081,-6.21576861536731,-5.664584548705353,-5.429917598422847
2021-01-21,BTCUSDT,0.0075747393911246,0.0870329787558985,-4.882936331990463,-5.78426644426081,-5.797684101759504,-5.398095697434079
2021-01-22,BTCUSDT,0.0066774023987309,0.0817153743106581,-5.009026229525632,-4.882936331990463,-5.678500722755943,-5.339224351599616
2021-01-23,BTCUSDT,0.0028274994263966,0.0531742364909611,-5.868362552839943,-5.009026229525632,-5.555737573229571,-5.284367566861607
2021-01-24,BTCUSDT,0.0016717728131135,0.0408873184876874,-6.393870650876249,-5.868362552839943,-5.552072034796831,-5.23344287916378
2021-01-25,BTCUSDT,0.0026050700592024,0.0510398869434725,-5.950295710010846,-6.393870650876249,-5.58769244189862,-5.284404508590662
2021-01-26,BTCUSDT,0.0033472888175533,0.0578557587242044,-5.699604569004883,-5.950295710010846,-5.620898295048626,-5.305365937760095
2021-01-27,BTCUSDT,0.0046005219486296,0.0678271475784558,-5.3815855148306,-5.699604569004883,-5.784231942451511,-5.351094029628368
2021-01-28,BTCUSDT,0.0028498665839931,0.0533841416901422,-5.860483098431324,-5.3815855148306,-5.858743799512505,-5.360868102947114
2021-01-29,BTCUSDT,0.0149613390035262,0.1223165524511147,-4.2022858048578895,-5.860483098431324,-5.85716790863078,-5.389298046088586
